,@context,@type,itemCondition,name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,itemListElement,itemReviewed,reviewRating,author,publisher
253,https://schema.org,Vehicle,Used,2022 Ford Mustang,2022,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002326488/post-large/normalized/zoomcrop/2002326488-edc-02.jpg,Ford,"Used 2022 Ford Mustang EcoBoost with 9974 miles - $32,590",9974,2002326488,1FA6P8TH6N5126739,"{'@type': 'Offer', 'price': 32590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2710349'}",,,,,
254,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002340969/post-large/normalized/zoomcrop/2002340969-edc-02.jpg,Ford,"Used 2020 Ford Mustang GT with 7067 miles - $38,990",7067,2002340969,1FA6P8CF1L5100688,"{'@type': 'Offer', 'price': 38990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2715343'}",,,,,
255,https://schema.org,Vehicle,Used,2012 Ford Mustang,2012,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002335306/post-large/normalized/zoomcrop/2002335306-edc-02.jpg,Ford,"Used 2012 Ford Mustang Shelby GT500 with 19640 miles - $49,590",19640,2002335306,1ZVBP8JS3C5214617,"{'@type': 'Offer', 'price': 49590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2715974'}",,,,,
256,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002307959/post-large/normalized/zoomcrop/2002307959-edc-02.jpg,Ford,"Used 2014 Ford Mustang GT Premium with 15165 miles - $32,590",15165,2002307959,1ZVBP8CF7E5216633,"{'@type': 'Offer', 'price': 32590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2698812'}",,,,,
257,https://schema.org,Vehicle,Used,2015 Ford Mustang,2015,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002320194/post-large/normalized/zoomcrop/2002320194-edc-02.jpg,Ford,"Used 2015 Ford Mustang GT Premium with 12646 miles - $37,990",12646,2002320194,1FA6P8CF7F5390858,"{'@type': 'Offer', 'price': 37990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2712721'}",,,,,
258,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002326914/post-large/normalized/zoomcrop/2002326914-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT Premium with 33839 miles - $33,590",33839,2002326914,1FATP8FF6G5336371,"{'@type': 'Offer', 'price': 33590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2710271'}",,,,,
259,https://schema.org,Vehicle,Used,2010 Ford Mustang,2010,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002292482/post-large/normalized/zoomcrop/2002292482-edc-02.jpg,Ford,"Used 2010 Ford Mustang GT Premium with 70854 miles - $20,590",70854,2002292482,1ZVBP8FH0A5160882,"{'@type': 'Offer', 'price': 20590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697118'}",,,,,
260,https://schema.org,Vehicle,Used,2022 Ford Mustang,2022,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002268865/post-large/normalized/zoomcrop/2002268865-edc-02.jpg,Ford,"Used 2022 Ford Mustang EcoBoost with 4895 miles - $29,990",4895,2002268865,1FA6P8TH0N5148090,"{'@type': 'Offer', 'price': 29990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2676167'}",,,,,
261,https://schema.org,Vehicle,Used,2012 Ford Mustang,2012,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002306053/post-large/normalized/zoomcrop/2002306053-edc-02.jpg,Ford,"Used 2012 Ford Mustang Shelby GT500 with 8721 miles - $47,990",8721,2002306053,1ZVBP8JSXC5227753,"{'@type': 'Offer', 'price': 47990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700300'}",,,,,
262,https://schema.org,BreadcrumbList,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 0, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': 'Ford'}}, {'@type': 'ListItem', 'position': 1, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': 'Ford Mustang'}}]",,,,
263,http://schema.org,Review,,,,,,,,,,,,,,,"{'@type': 'Car', 'name': 'Ford Mustang', 'brand': 'Ford', 'model': 'Mustang', 'vehicleModelDate': ''}","{'@type': 'AggregateRating', 'ratingValue': '4.36', 'ratingCount': '636', 'worstRating': '0.17', 'bestRating': '5.00'}","{'@type': 'Organization', 'name': 'Carvana'}","{'@type': 'Organization', 'name': 'Carvana'}"
264,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002301148/post-large/normalized/zoomcrop/2002301148-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT with 27018 miles - $34,990",27018,2002301148,1FA6P8CF0G5251222,"{'@type': 'Offer', 'price': 34990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2688293'}",,,,,
265,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002332420/post-large/normalized/zoomcrop/2002332420-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 85620 miles - $18,590",85620,2002332420,1ZVBP8AM2E5294786,"{'@type': 'Offer', 'price': 18590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713042'}",,,,,
266,https://schema.org,Vehicle,Used,2015 Ford Mustang,2015,Ford,Mustang,Orange,//cdnblob.fastly.carvana.io/2002282224/post-large/normalized/zoomcrop/2002282224-edc-02.jpg,Ford,"Used 2015 Ford Mustang GT with 38767 miles - $30,590",38767,2002282224,1FA6P8CF9F5319029,"{'@type': 'Offer', 'price': 30590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2683057'}",,,,,
267,https://schema.org,Vehicle,Used,2018 Ford Mustang,2018,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002291236/post-large/normalized/zoomcrop/2002291236-edc-02.jpg,Ford,"Used 2018 Ford Mustang GT Premium with 22245 miles - $36,590",22245,2002291236,1FA6P8CF6J5117001,"{'@type': 'Offer', 'price': 36590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2684624'}",,,,,
268,https://schema.org,Vehicle,Used,2015 Ford Mustang,2015,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002345489/post-large/normalized/zoomcrop/2002345489-edc-02.jpg,Ford,"Used 2015 Ford Mustang V6 with 19221 miles - $26,990",19221,2002345489,1FA6P8AM3F5338368,"{'@type': 'Offer', 'price': 26990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2723605'}",,,,,
269,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002341420/post-large/normalized/zoomcrop/2002341420-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 53346 miles - $24,990",53346,2002341420,1FATP8UH6G5281795,"{'@type': 'Offer', 'price': 24990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2715280'}",,,,,
270,https://schema.org,Vehicle,Used,2017 Ford Mustang,2017,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002325809/post-large/normalized/zoomcrop/2002325809-edc-02.jpg,Ford,"Used 2017 Ford Mustang EcoBoost Premium with 36310 miles - $25,990",36310,2002325809,1FATP8UH2H5245247,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2706646'}",,,,,
271,https://schema.org,Vehicle,Used,2011 Ford Mustang,2011,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002369743/post-large/normalized/zoomcrop/2002369743-edc-02.jpg,Ford,"Used 2011 Ford Mustang GT Premium with 12115 miles - $30,990",12115,2002369743,1ZVBP8CF6B5159935,"{'@type': 'Offer', 'price': 30990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2734638'}",,,,,
272,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002293449/post-large/normalized/zoomcrop/2002293449-edc-02.jpg,Ford,"Used 2020 Ford Mustang GT Premium with 7957 miles - $42,990",7957,2002293449,1FA6P8CF2L5192040,"{'@type': 'Offer', 'price': 42990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2686326'}",,,,,
273,https://schema.org,Vehicle,Used,2019 Ford Mustang,2019,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002285366/post-large/normalized/zoomcrop/2002285366-edc-02.jpg,Ford,"Used 2019 Ford Mustang GT Premium with 65412 miles - $29,990",65412,2002285366,1FATP8FFXK5150146,"{'@type': 'Offer', 'price': 29990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2689536'}",,,,,
274,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002358048/post-large/normalized/zoomcrop/2002358048-edc-02.jpg,Ford,"Used 2016 Ford Mustang V6 with 93562 miles - $20,990",93562,2002358048,1FATP8EM8G5311939,"{'@type': 'Offer', 'price': 20990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2723089'}",,,,,
275,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002357984/post-large/normalized/zoomcrop/2002357984-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 Premium with 97722 miles - $17,990",97722,2002357984,1ZVBP8EM1E5266469,"{'@type': 'Offer', 'price': 17990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2728039'}",,,,,
276,https://schema.org,Vehicle,Used,2019 Ford Mustang,2019,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002369445/post-large/normalized/zoomcrop/2002369445-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 28427 miles - $28,990",28427,2002369445,1FA6P8THXK5194912,"{'@type': 'Offer', 'price': 28990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2733557'}",,,,,
277,https://schema.org,Vehicle,Used,2021 Ford Mustang,2021,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002327086/post-large/normalized/zoomcrop/2002327086-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost Premium with 45422 miles - $27,990",45422,2002327086,1FATP8UH2M5120808,"{'@type': 'Offer', 'price': 27990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2708283'}",,,,,
278,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002354265/post-large/normalized/zoomcrop/2002354265-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 58301 miles - $24,590",58301,2002354265,1FA6P8TH7G5272148,"{'@type': 'Offer', 'price': 24590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2721303'}",,,,,
279,https://schema.org,Vehicle,Used,2012 Ford Mustang,2012,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002335306/post-large/normalized/zoomcrop/2002335306-edc-02.jpg,Ford,"Used 2012 Ford Mustang Shelby GT500 with 19640 miles - $49,590",19640,2002335306,1ZVBP8JS3C5214617,"{'@type': 'Offer', 'price': 49590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2715974'}",,,,,
280,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002314036/post-large/normalized/zoomcrop/2002314036-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 65697 miles - $18,990",65697,2002314036,1ZVBP8AM1E5305700,"{'@type': 'Offer', 'price': 18990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2698323'}",,,,,
281,https://schema.org,Vehicle,Used,2015 Ford Mustang,2015,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002355311/post-large/normalized/zoomcrop/2002355311-edc-02.jpg,Ford,"Used 2015 Ford Mustang EcoBoost Premium with 41142 miles - $25,990",41142,2002355311,1FATP8UH4F5340454,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2723082'}",,,,,
282,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002335845/post-large/normalized/zoomcrop/2002335845-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 Premium with 16206 miles - $23,990",16206,2002335845,1ZVBP8EM2E5323228,"{'@type': 'Offer', 'price': 23990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2716466'}",,,,,
283,https://schema.org,Vehicle,Used,2013 Ford Mustang,2013,Ford,Mustang,Green,//cdnblob.fastly.carvana.io/2002340207/post-large/normalized/zoomcrop/2002340207-edc-02.jpg,Ford,"Used 2013 Ford Mustang V6 Premium with 48693 miles - $21,990",48693,2002340207,1ZVBP8AMXD5246466,"{'@type': 'Offer', 'price': 21990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2711708'}",,,,,
284,https://schema.org,BreadcrumbList,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 0, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': 'Ford'}}, {'@type': 'ListItem', 'position': 1, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': 'Ford Mustang'}}]",,,,
285,http://schema.org,Review,,,,,,,,,,,,,,,"{'@type': 'Car', 'name': 'Ford Mustang', 'brand': 'Ford', 'model': 'Mustang', 'vehicleModelDate': ''}","{'@type': 'AggregateRating', 'ratingValue': '4.36', 'ratingCount': '636', 'worstRating': '0.17', 'bestRating': '5.00'}","{'@type': 'Organization', 'name': 'Carvana'}","{'@type': 'Organization', 'name': 'Carvana'}"
286,https://schema.org,Vehicle,Used,2015 Ford Mustang,2015,Ford,Mustang,Orange,//cdnblob.fastly.carvana.io/2002282224/post-large/normalized/zoomcrop/2002282224-edc-02.jpg,Ford,"Used 2015 Ford Mustang GT with 38767 miles - $30,590",38767,2002282224,1FA6P8CF9F5319029,"{'@type': 'Offer', 'price': 30590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2683057'}",,,,,
287,https://schema.org,Vehicle,Used,2021 Ford Mustang,2021,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002327086/post-large/normalized/zoomcrop/2002327086-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost Premium with 45422 miles - $27,990",45422,2002327086,1FATP8UH2M5120808,"{'@type': 'Offer', 'price': 27990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2708283'}",,,,,
288,https://schema.org,Vehicle,Used,2018 Ford Mustang,2018,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002291236/post-large/normalized/zoomcrop/2002291236-edc-02.jpg,Ford,"Used 2018 Ford Mustang GT Premium with 22245 miles - $36,590",22245,2002291236,1FA6P8CF6J5117001,"{'@type': 'Offer', 'price': 36590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2684624'}",,,,,
289,https://schema.org,Vehicle,Used,2012 Ford Mustang,2012,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002310969/post-large/normalized/zoomcrop/2002310969-edc-02.jpg,Ford,"Used 2012 Ford Mustang Boss 302 with 3539 miles - $43,590",3539,2002310969,1ZVBP8CUXC5204746,"{'@type': 'Offer', 'price': 43590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2701363'}",,,,,
290,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002293449/post-large/normalized/zoomcrop/2002293449-edc-02.jpg,Ford,"Used 2020 Ford Mustang GT Premium with 7957 miles - $42,990",7957,2002293449,1FA6P8CF2L5192040,"{'@type': 'Offer', 'price': 42990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2686326'}",,,,,
291,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002354265/post-large/normalized/zoomcrop/2002354265-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 58301 miles - $24,590",58301,2002354265,1FA6P8TH7G5272148,"{'@type': 'Offer', 'price': 24590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2721303'}",,,,,
292,https://schema.org,Vehicle,Used,2019 Ford Mustang,2019,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002362839/post-large/normalized/zoomcrop/2002362839-edc-02.jpg,Ford,"Used 2019 Ford Mustang GT Premium with 30566 miles - $37,990",30566,2002362839,1FATP8FF8K5171593,"{'@type': 'Offer', 'price': 37990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2726275'}",,,,,
293,https://schema.org,Vehicle,Used,2013 Ford Mustang,2013,Ford,Mustang,Green,//cdnblob.fastly.carvana.io/2002340207/post-large/normalized/zoomcrop/2002340207-edc-02.jpg,Ford,"Used 2013 Ford Mustang V6 Premium with 48693 miles - $21,990",48693,2002340207,1ZVBP8AMXD5246466,"{'@type': 'Offer', 'price': 21990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2711708'}",,,,,
294,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002314036/post-large/normalized/zoomcrop/2002314036-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 65697 miles - $18,990",65697,2002314036,1ZVBP8AM1E5305700,"{'@type': 'Offer', 'price': 18990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2698323'}",,,,,
295,https://schema.org,Vehicle,Used,2019 Ford Mustang,2019,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002292592/post-large/normalized/zoomcrop/2002292592-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost Premium with 68785 miles - $25,990",68785,2002292592,1FATP8UH9K5171672,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2683151'}",,,,,
296,https://schema.org,Vehicle,Used,2019 Ford Mustang,2019,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002275702/post-large/normalized/zoomcrop/2002275702-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost Premium with 61695 miles - $25,990",61695,2002275702,1FATP8UH8K5170965,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2680220'}",,,,,
297,https://schema.org,Vehicle,Used,2022 Ford Mustang,2022,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002237586/post-large/normalized/zoomcrop/2002237586-edc-02.jpg,Ford,"Used 2022 Ford Mustang GT Premium with 118 miles - $42,590",118,2002237586,1FA6P8CFXN5147902,"{'@type': 'Offer', 'price': 42590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2669422'}",,,,,
298,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002286116/post-large/normalized/zoomcrop/2002286116-edc-02.jpg,Ford,"Used 2016 Ford Mustang Shelby GT350R with 35394 miles - $53,990",35394,2002286116,1FA6P8JZ4G5523106,"{'@type': 'Offer', 'price': 53990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2683588'}",,,,,
299,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002279905/post-large/2002279905-edc-02-search.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 91576 miles - $21,990",91576,2002279905,1FA6P8TH1G5221051,"{'@type': 'Offer', 'price': 21990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2680329'}",,,,,
300,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002333043/post-large/2002333043-edc-02-search.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 8820 miles - $31,590",8820,2002333043,1FA6P8TH0L5190983,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713891'}",,,,,
301,https://schema.org,Vehicle,Used,2019 Ford Mustang,2019,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002284017/post-large/2002284017-edc-02-search.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 61081 miles - $25,990",61081,2002284017,1FA6P8TH0K5130877,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2682332'}",,,,,
302,https://schema.org,Vehicle,Used,2015 Ford Mustang,2015,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002300487/post-large/2002300487-edc-02-search.jpg,Ford,"Used 2015 Ford Mustang GT Premium with 77536 miles - $29,590",77536,2002300487,1FA6P8CF6F5413580,"{'@type': 'Offer', 'price': 29590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2692854'}",,,,,
303,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002262235/post-large/2002262235-edc-02-search.jpg,Ford,"Used 2016 Ford Mustang EcoBoost with 55911 miles - $22,990",55911,2002262235,1FA6P8TH6G5268592,"{'@type': 'Offer', 'price': 22990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2669805'}",,,,,
304,https://schema.org,Vehicle,Used,2012 Ford Mustang,2012,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002310129/post-large/normalized/zoomcrop/2002310129-edc-02.jpg,Ford,"Used 2012 Ford Mustang Premium with 96443 miles - $15,590",96443,2002310129,1ZVBP8EM0C5201545,"{'@type': 'Offer', 'price': 15590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696221'}",,,,,
305,https://schema.org,Vehicle,Used,2021 Ford Mustang,2021,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002284587/post-large/normalized/zoomcrop/2002284587-edc-02.jpg,Ford,"Used 2021 Ford Mustang GT with 5953 miles - $35,990",5953,2002284587,1FA6P8CF6M5127760,"{'@type': 'Offer', 'price': 35990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2680640'}",,,,,
306,https://schema.org,BreadcrumbList,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 0, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': 'Ford'}}, {'@type': 'ListItem', 'position': 1, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': 'Ford Mustang'}}]",,,,
307,http://schema.org,Review,,,,,,,,,,,,,,,"{'@type': 'Car', 'name': 'Ford Mustang', 'brand': 'Ford', 'model': 'Mustang', 'vehicleModelDate': ''}","{'@type': 'AggregateRating', 'ratingValue': '4.36', 'ratingCount': '636', 'worstRating': '0.17', 'bestRating': '5.00'}","{'@type': 'Organization', 'name': 'Carvana'}","{'@type': 'Organization', 'name': 'Carvana'}"
308,https://schema.org,Vehicle,Used,2017 Ford Mustang,2017,Ford,Mustang,Black,,Ford,"Used 2017 Ford Mustang Shelby GT350 with 19617 miles - $60,990",19617,2002360689,1FA6P8JZ3H5524538,"{'@type': 'Offer', 'price': 60990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2736340'}",,,,,
